26	8879	12333	0	0	505678571	0			0	0		0		0		0		0		0		0		0		0	2	0	0	0	0	11127	408	14373	0	3003	3246	10313	3499	6814	4	195269	0	0	0	0	10/16/2019 7:40:09 PM	11		2034	7847	665	0	0	645	15483	9634	9351	8551	0	0	Purification Beads	Relic			Evolved Mage's Blessing	Shoes of Focus	Telkhines Ring	Bancroft's Talon			0	0	0	0	2	19	1	0	0	0	0	0	2	0	0	1	0	0	Joust 3v3	6	974369280	0	None	11	2	0	573645	0	0	0	Ao Kuang	NA	Admiral	16119	0	1	2	0	0	0		707	0	0	Loser	1	n	AndreSr826	None	448	Normal: Joust	505678571	AndreSr826	9	497586791061344567	None
44	9041	7672	0	0	706010841	4			0	0		0		0		0		0		0		0		0		0	5	0	0	0	0	50219	283	64563	0	4770	14344	17557	6258	11299	12	408681	0	0	0	0	10/16/2019 8:08:09 PM	19		1881	18472	647	701	0	1024	7600	8354	9634	12670	14766	7594	Meditation Cloak	Aegis Amulet			Rod of Tahuti	Spear of the Magus	Shoes of Focus	Spear of Desolation	Evolved Shaman's Ring	Gem of Isolation	0	0	0	0	2	107	0	0	0	0	0	0	5	0	0	5	0	0	Joust 3v3	14	974375744	0	None	28	1	0	574968	0	0	0	Poseidon	EU	Poseidon	8684	180	1	1	0	0	700001031	LastKingz_XB	1713	0	0	Loser	2	n	KoolKaya29	None	448	Normal: Joust	706010841	[LK]KoolKaya29	10	2535406625991601	None
28	8844	12333	0	0	14118576	5			0	0		0		0		0		0		0		0		0		0	1	0	0	0	0	8715	211	14229	0	5466	5514	6426	1582	4844	1	188444	0	0	0	0	10/16/2019 8:16:09 PM	11		1782	8120	710	0	0	0	9634	7641	7791	9846	0	0	Blink Rune	Relic			Shoes of Focus	Breastplate of Valor	Void Stone	Silver Talisman			0	0	0	0	3	18	0	0	0	0	0	0	3	0	0	3	0	0	Joust 3v3	8	974377578	0	None	11	1	1	604256	0	0	0	Ares	NA	Primal Fire	16281	192	1	1	0	0	978713	TomatoVegetable	686	0	0	Winner	1	n	None	InVerseRuiN	448	Normal: Joust	14118576	[Vego]InVerseRuiN	5	76561198368391391	None
106	14162	14150	0	0	505494495	2			0	0		0		0		0		0		0		0		0		0	8	0	0	0	0	51319	8170	0	63949	16670	12640	31772	17429	14343	8	629445	0	0	0	0	10/16/2019 8:14:09 PM	16		1941	18458	549	0	0	6751	9405	9627	15767	14850	8546	7545	Horrific Emblem Upgrade	Blink Rune Upgrade			Malice	Ninja Tabi	Transcendence	Hastened Katana	Rage	Deathbringer	0	0	0	0	1	70	0	0	0	0	0	2	3	0	0	3	0	0	Joust 3v3	77	974377154	0	None	33	1	5	612555	0	1464.84375	0	Mercury	EU	Shonen Spark	16496	2518	0	2	0	0	700273449	Aguakate	2016	1	6	Loser	1	n	alfon20058	None	448	Normal: Joust	505494495	[AWAKT]alfon20058	9	3969847112897653315	None
115	9041	12333	0	0	702897361	5			0	0		0		0		0		0		0		0		0		0	1	0	0	0	0	25615	313	36963	0	9231	11348	18968	4584	14384	9	284919	0	0	0	0	10/16/2019 8:40:07 PM	13		1676	11027	622	1249	313	4380	8551	9634	15579	7641	0	0	Meditation Cloak	Relic			Bancroft's Talon	Shoes of Focus	Typhon's Fang	Breastplate of Valor			0	0	0	0	2	64	0	0	0	0	0	0	2	0	0	2	0	0	Joust 3v3	94	974383005	0	[{'merge_datetime': 'Feb 12 2019 10:53PM', 'playerId': '9501311', 'portalId': '1'}]	17	1	1	613333	1550.625	1506.32813	1506.32813	Hades	NA	Bloodfire	7774	494	0	2	0	0	700016790	KRiT SiTCH	1062	1	0	Loser	1	n	Eli Schoeman	None	448	Normal: Joust	702897361	[KRIT]Eli Schoeman	10	2533275005933324	None
126	13193	8879	0	0	8079256	8			0	0		0		0		0		0		0		0		0		0	3	0	0	0	0	58687	14027	0	77992	15927	19305	30487	13508	16979	9	392511	0	0	0	0	10/16/2019 9:10:07 PM	15		3344	14480	531	0	0	4869	9627	12667	10482	0	9236	7575	Phantom Veil	Purification Beads			Ninja Tabi	Shuriken	Odysseus' Bow		Bloodforge	The Executioner	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	Joust 3v3	94	974389977	0	None	27	0	2	625144	0	1503.51563	1503.51563	Hachiman	EU	Hachiman	14784	0	0	2	0	0	227264	Descendant	1636	0	2	Loser	1	n	None	CielMithrandir	448	Normal: Joust	8079256	[DêA]CielMithrandir	5	76561198252972654	None
105	8844	8879	0	0	0	6			0	0		0		0		0		0		0		0		0		0	7	0	0	0	0	33599	1485	46115	0	4504	12516	15924	3801	12123	9	250102	0	0	0	0	10/16/2019 9:54:07 PM	13		1988	11673	661	0	0	2806	8551	9633	12670	9128	9861	0	Blink Rune	Purification Beads			Bancroft's Talon	Shoes of the Magi	Spear of Desolation	Soul Reaver	Restored Artifact		0	0	0	0	1	74	0	0	0	0	0	0	2	0	0	2	0	0	Joust 3v3	51	974400223	0	None	17	1	0	614408	1556.25	1500	1507.03125	Scylla	Brazil	Dragon Queen	16079	43	0	2	0	0	644431	SmiteBROFFICIAL	1059	0	3	Loser	1	n	None	MonoScylla	448	Normal: Joust	0		None	None	None
29	7672	8844	0	0	705672645	6			0	0		0		0		0		0		0		0		0		0	3	0	0	0	0	37160	10839	0	55368	7619	18208	21018	10130	10888	4	278727	0	0	0	0	10/16/2019 10:34:09 PM	16		1872	14367	674	0	0	7262	17090	9627	7589	7575	7545	10482	Aegis Amulet	Blink Rune			Asi	Ninja Tabi	Frostbound Hammer	The Executioner	Deathbringer	Odysseus' Bow	0	0	0	0	4	73	0	0	0	0	0	0	7	0	0	7	0	0	Joust 3v3	11	974409488	0	None	21	1	0	685268	0	0	0	Neith	NA	Mischievous	8731	280	0	2	0	0	0		1278	0	2	Loser	1	n	FaintFoal289192	None	448	Normal: Joust	705672645	FaintFoal289192	10	2535436095446994	None
59	14152	12333	0	0	504246376	7			0	0		0		0		0		0		0		0		0		0	0	0	0	0	0	23552	913	37237	0	7190	13685	16335	4946	11389	5	155493	0	0	0	0	10/16/2019 10:34:09 PM	12		1668	11677	974	934	0	8583	8551	9633	15579	9345	0	0	Meditation Cloak Upgrade	Relic			Bancroft's Talon	Shoes of the Magi	Typhon's Fang	Rod of Asclepius			0	0	0	0	3	52	3	0	1	0	0	0	11	0	0	8	0	0	Joust 3v3	32	974409490	0	None	11	2	4	684211	0	0	0	Anubis	NA	Afterlife	11771	465	0	2	0	0	500274351	phuck Nikggers	719	1	0	Winner	2	n	ChaosHolder101	None	448	Normal: Joust	504246376	[fkngr]ChaosHolder101	9	8029385746929652787	None
141	7672	8844	0	0	10737497	6			0	0		0		0		0		0		0		0		0		0	0	0	0	0	0	7452	3856	50	17036	8794	9634	10677	5675	5002	0	171275	0	0	0	0	10/16/2019 10:32:09 PM	12		1848	10014	998	0	0	5355	15481	14085	9626	14096	7537	0	Aegis Amulet	Blink Rune			Evolved Warrior's Blessing	Gladiator's Shield	Warrior Tabi	Blackthorn Hammer	Mystical Mail		0	0	0	0	11	20	0	0	0	0	0	0	11	0	0	11	0	0	Joust 3v3	106	974408975	0	None	10	1	1	669320	1556.25	0	1507.03125	Hercules	Brazil	Vanguard	14288	478	1	1	0	0	916079	BondeDoGG	602	0	0	Winner	1	n	None	zlMercenario	448	Normal: Joust	10737497	[BdGG]zlMercenario	1	None	None
